"node","closeness"
"s__Labrenzia sp. VG12",0.321620430190929
"s__Sulfitobacter sp. THAF37",0.321620213790219
"s__Streptomyces sp. Tu 2975",0.321619647194629
"s__Dickeya dianthicola",0.32161940667846
"f__Zoogloeaceae",0.321618699576727
"g__Thauera",0.321618699576727
"s__Thauera sp. K11",0.321618699576727
"s__Sphingorhabdus sp. YGSMI21",0.321616393854416
"s__Streptomyces cattleya",0.321615622284472
"s__Dyella japonica",0.321615453537433
"f__Usitatibacteraceae",0.321615009355947
"g__Usitatibacter",0.321615009355947
"s__Usitatibacter palustris",0.321615009355947
"s__Anoxybacillus amylolyticus",0.321613824854448
"s__Yersinia pseudotuberculosis",0.321605923154889
"g__Marinomonas",0.321592267220728
"s__Caballeronia sp. M1242",0.321591913803988
"s__Streptomyces sp. HF10",0.321591452224455
"s__Synechococcus sp. PCC 6312",0.321591341527867
"g__Thermosynechococcus",0.321590714759258
"s__Agrobacterium sp. T29",0.321590054944357
"g__Thermomonospora",0.321586059910353
"s__Thermomonospora curvata",0.321586059910353
"s__Streptomyces vietnamensis",0.321585855119676
"s__Cupriavidus nantongensis",0.321585093054235
"s__Mycobacterium seoulense",0.321585048804542
"g__Sideroxydans",0.321584569152239
"s__Sideroxydans lithotrophicus",0.321584569152239
"g__Advenella",0.321584256093694
"s__Advenella kashmirensis",0.321584256093694
"s__Mycobacterium malmoense",0.32158349004266
"s__Nocardioides daphniae",0.321581810949372
"s__Sphingobacterium hotanense",0.321580085608044
"s__Cellvibrio sp. KY-YJ-3",0.321579019189989
"g__Iodobacter",0.321578835945951
"s__Pseudomonas extremaustralis",0.321562608146831
"g__Celeribacter",0.321561489702223
"s__Streptomyces avermitilis",0.321558043336399
"s__Legionella sainthelensi",0.321557876577621
"g__Pseudorhizobium",0.321557126011643
"g__Caballeronia",0.32155681991789
"g__Ruegeria",0.321556811924419
"s__Celeribacter ethanolicus",0.321556574361831
"s__Sinorhizobium americanum",0.321556303319241
"s__Frankia sp. ArI3",0.321554599392328
"s__Corynebacterium pelargi",0.321553779198974
"s__Corynebacterium pseudotuberculosis",0.321553563858892
"s__Sulfitobacter alexandrii",0.321553504473709
"g__Prauserella",0.321552806675098
"s__Prauserella marina",0.321552806675098
"s__Halomonas aestuarii",0.32155280426021
"s__Streptomyces spectabilis",0.321552697182598
"s__Mycolicibacterium insubricum",0.321552166734175
"s__Ochrobactrum sp. EEELCW01",0.321552084771924
"s__Corynebacterium sp. 2019",0.321551753432223
"s__Streptomyces xinghaiensis",0.321551198671139
"s__Pseudomonas resinovorans",0.321550862959767
"g__Boseongicola",0.321549998781688
"s__Boseongicola sp. CCM32",0.321549998781688
"g__Paraurantiacibacter",0.321548971212939
"s__Paraurantiacibacter namhicola",0.321548971212939
"g__Thalassolituus",0.321548538074351
"s__Thalassolituus oleivorans",0.321548538074351
"s__Microbacterium sp. 10M-3C3",0.321546197203306
"f__Pectobacteriaceae",0.321543790624653
"s__Streptomyces auratus",0.321527131646214
"g__Haloarcula",0.321525015575386
"s__Vibrio mimicus",0.321524909152751
"s__Iodobacter fluviatilis",0.321522239325696
"s__Streptomyces sp. 604F",0.321521971794114
"s__Cupriavidus neocaledonicus",0.321521892350791
"g__Halorussus",0.321521887314333
"s__Halorussus sp. RC-68",0.321521887314333
"s__Pseudarthrobacter sp. NIBRBAC000502770",0.321521854433619
"f__Bogoriellaceae",0.32152154687027
"g__Georgenia",0.32152154687027
"s__Georgenia faecalis",0.32152154687027
"s__Burkholderia sp. MSMB0856",0.32152148871575
"s__Kangiella koreensis",0.321520678498025
"s__Thermaerobacter marianensis",0.321520097009833
"g__Zobellella",0.321518844052023
"s__Zobellella denitrificans",0.321518844052023
"g__Gallionella",0.321518078945439
"s__Gallionella capsiferriformans",0.321518078945439
"g__Spiribacter",0.321517982106234
"s__Leucobacter coleopterorum",0.321517859398538
"s__Pseudomonas sp. S34",0.321517175318011
"s__Marinobacterium georgiense",0.321515456273567
"s__Aureimonas mangrovi",0.321514803269023
"s__Corynebacterium resistens",0.321506823980255
"k__Bamfordvirae",0.321506823350138
"s__Rhodobacter sp. N10",0.321506701569408
"g__Salinibacter",0.321498034394138
"s__Salinibacter ruber",0.321498034394138
"s__Halomonas sp. 1513",0.321495480036102
"s__Micromonospora viridifaciens",0.321493703502171
"s__Pandoraea sp. XY-2",0.32149083462029
"g__Yokenella",0.321490773027433
"s__Yokenella regensburgei",0.321490773027433
"s__Salinispora tropica",0.321489864607065
"s__Streptomyces aquilus",0.32148969676156
"s__Thiomonas arsenitoxydans",0.321489244021074
"s__Streptomyces griseocarneus",0.321488344996319
"s__Pseudomonas sp. ATCC 13867",0.321488111319398
"s__Thiomicrospira cyclica",0.321487816331707
"s__Gordonia sp. 1D",0.321487497712133
"s__Thioalkalivibrio versutus",0.32148703676063
"s__Lysobacter sp. K5869",0.321486627129187
"g__Halotalea",0.321485961396745
"s__Halotalea alkalilenta",0.321485961396745
"g__Nitratireductor",0.321485652455434
"s__Nitratireductor sp. OM-1",0.321485652455434
"g__Sagittula",0.321485369019755
"s__Sagittula sp. P11",0.321485369019755
"s__Martelella sp. AD-3",0.321484419925148
"s__Humibacter sp. BT305",0.32148435490144
"f__Clostridiales",0.321484079120957
"g__Thermaerobacter",0.321484079120957
"s__Burkholderia diffusa",0.321484078768819
"s__Qipengyuania sp. 1NDH1",0.321483569011614
"s__Citrobacter rodentium",0.321481494908383
"g__Qipengyuania",0.321478079850459
"s__Synechococcus sp. PCC 7502",0.32147260613882
"s__Gordonia pseudoamarae",0.321468157603477
"s__Clostridium tyrobutyricum",0.321462144756524
"s__Clostridium saccharoperbutylacetonicum",0.321459226821728
"g__Thiomicrospira",0.321456588164165
"s__Pseudomonas sp. 09C 129",0.321456534394393
"s__Corynebacterium uterequi",0.321456432043611
"g__Natronobacterium",0.321456302354061
"s__Natronobacterium gregoryi",0.321456302354061
"s__Aeromonas simiae",0.321455592920193
"s__Corynebacterium silvaticum",0.321455569558266
"s__Alcaligenes sp. SORT26",0.321454943731238
"g__Pukyongiella",0.321454849450872
"s__Pukyongiella litopenaei",0.321454849450872
"s__Celeribacter baekdonensis",0.321454553084772
"s__Streptomyces sp. So13.3",0.321454503976375
"s__Bifidobacterium lemurum",0.321454367246217
"s__Vibrio navarrensis",0.321452792582601
"s__Acinetobacter sp. WCHA45",0.321452719362873
"g__Desulfocurvibacter",0.321452510442649
"s__Desulfocurvibacter africanus",0.321452510442649
"s__Aeromonas sp. FDAARGOS 1409",0.321450522103284
"s__Synechococcus sp. CBW1108",0.321449564246593
"s__Halomonas sp. MCCC 1A13718",0.321449289678387
"s__Cupriavidus sp. USMAA2-4",0.321448818821305
"s__Gluconobacter oxydans",0.321448615093559
"s__Blastomonas fulva",0.321448267510163
"g__Polymorphospora",0.321447134296338
"s__Polymorphospora rubra",0.321447134296338
"s__Mycobacterium basiliense",0.32144627567808
"s__Pseudomonas sp. B11D7D",0.321440837665123
"s__Enterobacter sp. 638",0.32143913249399
"g__Fulvivirga",0.321434484636567
"s__Fulvivirga sp. S481",0.321434484636567
"g__Acidihalobacter",0.321430975166666
"s__Acidihalobacter aeolianus",0.321430975166666
"s__Erwinia tasmaniensis",0.321427485318077
"s__Roseobacter ponti",0.321426523819726
"s__Chromobacterium haemolyticum",0.321426447158213
"s__Thioalkalivibrio sulfidiphilus",0.321425004845869
"g__Frigoribacterium",0.321424917390037
"s__Frigoribacterium sp. NBH87",0.321424917390037
"s__Methanoculleus bourgensis",0.321424897965768
"s__Streptomyces katrae",0.321422971942003
"s__Citrobacter koseri",0.321422556948153
"g__Pusillimonas",0.321422408215029
"s__Pusillimonas sp. T7-7",0.321422408215029
"s__Cupriavidus malaysiensis",0.32142131229237
"s__Haloarcula sp. JP-L23",0.321421065192324
"s__Hahella sp. KA22",0.321420996084482
"s__Shewanella sp. FJAT-52072",0.321420838586435
"s__Mycobacterium cookii",0.321420551469555
"s__Terriglobus albidus",0.321420482356566
"s__Staphylococcus virus St134",0.321419929617012
"s__Luteimonas sp. MC1750",0.32141913578679
"s__Halomonas beimenensis",0.321418949161777
"s__Bacillus beveridgei",0.32141847141398
"s__Tumebacillus algifaecis",0.321418321620715
"s__Chromobacterium phragmitis",0.32141830630819
"s__Aeromonas dhakensis",0.321418145724147
"s__Bordetella flabilis",0.321418070682799
"s__Pseudomonas sp. SK3(2021)",0.321417801981615
"s__Nocardioides sp. ZJ1313",0.321417273618497
"s__Pandoraea sputorum",0.321417217482378
"s__Brucella sp. 10RB9215",0.321417135644526
"g__Marivivens",0.321416936126603
"s__Marivivens sp. JLT3646",0.321416936126603
"s__Hyphomonas neptunium",0.321416484977959
"s__Methyloceanibacter sp. wino2",0.321416463184531
"s__Pseudomonas sp. Ost2",0.321416354540785
"s__Pseudomonas sp. BIGb0427",0.321416349650198
"g__Saccharopolyspora",0.321416273913618
"s__Corynebacterium ulcerans",0.321416254613679
"s__Corynebacterium pseudopelargi",0.321415956608627
"s__Cellulomonas gilvus",0.321415559944441
"s__Streptomyces sp. CB04723",0.321415038744167
"s__Roseobacter denitrificans",0.321414387536959
"s__Actinomyces qiguomingii",0.321414366040727
"s__Pseudomonas sp. OE 48.2",0.32141290026631
"s__Pseudomonas sp. SCB32",0.321412178300488
"s__Diaphorobacter sp. JS3051",0.321410852946856
"s__Roseovarius faecimaris",0.321408855747766
"s__Mycobacterium sp. ELW1",0.321407101758714
"s__Stenotrophomonas sp. ESTM1D_MKCIP4_1",0.321402617490082
"s__Pseudomonas salegens",0.321391864025571
"s__Chromobacterium sp. ATCC 53434",0.32139118496531
"p__Preplasmiviricota",0.321389817257154
"c__Tectiliviricetes",0.321389817257154
"o__Rowavirales",0.321389817257154
"f__Adenoviridae",0.321389817257154
"s__Luteimonas sp. YGD11-2",0.321389090540767
"s__Vagococcus coleopterorum",0.321388971706905
"s__Thiothrix sp. Ku-5",0.321388657368812
"s__Stenotrophomonas sp. ZAC14D2_NAIMI4_7",0.321388610545706
"s__Halomonas sp. HG01",0.321388374425493
"s__Marinomonas sp. FW-1",0.321388193761823
"f__Wenzhouxiangellaceae",0.321388144855372
"g__Wenzhouxiangella",0.321388144855372
"s__Wenzhouxiangella sp. AB-CW3",0.321388144855372
"s__Psychrosphaera sp. MTZ26",0.321387956167721
"s__Allofrancisella guangzhouensis",0.32138754304449
"s__Bacillus sp. JS",0.321387412738808
"s__Streptomyces sp. CB09001",0.321386900641533
"s__Thermosynechococcus elongatus",0.32138608770718
"s__Arcanobacterium haemolyticum",0.321385966396016
"g__Staphylospora",0.32138558019959
"s__Staphylospora marina",0.32138558019959
"s__Actinobacillus porcitonsillarum",0.321385408142731
"s__Enterobacter sp. Colony194",0.32138503601031
"s__Labrenzia sp. PHM005",0.321384974090771
"s__Lysobacter maris",0.321384940773541
"s__Brenneria goodwinii",0.321384615408612
"s__Halomonas huangheensis",0.321384470311489
"s__Pseudarthrobacter sp. NBSH8",0.321384424453009
"s__Synechococcus sp. LA31",0.321384238302445
"s__Stenotrophomonas sp. pho",0.321383985900372
"s__Pandoraea thiooxydans",0.321383832081638
"s__Microbacterium sp. CGR1",0.321383356339743
"g__Brenneria",0.321383111855909
"s__Vibrio rotiferianus",0.321382440281874
"s__Marinobacter hydrocarbonoclasticus",0.321381947556306
"s__Halosimplex litoreum",0.321381308631395
"g__Neoasaia",0.321380798756337
"s__Neoasaia chiangmaiensis",0.321380798756337
"s__Burkholderia sp. YI23",0.32138062479523
"g__Pluralibacter",0.321378980392457
"s__[Enterobacter] lignolyticus",0.321378980392457
"s__Nocardia nova",0.321378821101287
"s__Brucella sp. 09RB8910",0.321378497652095
"g__Skunavirus",0.321377274614933
"s__Pseudomonas gozinkensis",0.321377128553518
"s__Cobetia sp. L2A1",0.321376425413871
"s__Pseudomonas asplenii",0.321376257834446
"g__Pulveribacter",0.321375815203453
"s__Pulveribacter suum",0.321375815203453
"s__Pseudomonas sp. ADPe",0.321368174416988
"s__Sphingobacterium sp. UDSM-2020",0.321367402185751
"s__Pseudomonas toyotomiensis",0.321364491411625
"s__Lysobacter sp. H21R4",0.321361206705615
"s__Pseudomonas sp. R2A2",0.321358371631711
"s__Synechococcus sp. HK01-R",0.3213583526938
"s__Halobacillus halophilus",0.321357290894748
"g__Ferrigenium",0.321356821166249
"s__Ferrigenium kumadai",0.321356821166249
"s__Streptomyces sp. PAMC 26508",0.32135676130163
"c__Monjiviricetes",0.321356463274384
"o__Mononegavirales",0.321356463274384
"s__Nitrosococcus halophilus",0.321355812447107
"s__Spiribacter sp. 2438",0.321355551697377
"s__Lysobacter sp. HDW10",0.32135497320955
"s__Pseudomonas denitrificans (nom. rej.)",0.321354656708768
"s__Candidatus Methylospira mobilis",0.321354255459438
"s__Pseudomonas sp. DR 5-09",0.321352736535528
"s__Pseudomonas palleroniana",0.321351884786265
"g__Silicimonas",0.321351822350326
"s__Silicimonas algicola",0.321351822350326
"s__Pseudomonas cremoricolorata",0.321351737020622
"s__Micromonospora rifamycinica",0.321351433746234
"g__Methylobacillus",0.32135126105596
"s__Methylobacillus flagellatus",0.32135126105596
"s__Trueperella bialowiezensis",0.321349646875167
"s__Burkholderia sp. MSMB1588",0.321349515240442
"s__Clostridium taeniosporum",0.321349440387029
"s__Cobetia sp. cqz5-12",0.321349068858171
"s__Mycobacterium sp. TY59",0.321348904528513
"g__Galunavirus",0.321348808278924
"s__Gordonia virus GAL1",0.321348808278924
"s__Pseudomonas sp. S11A 273",0.321348737258683
"s__Pseudomonas otitidis",0.32134870892172
"s__Pseudomonas saudiphocaensis",0.321348277773474
"s__Plantactinospora sp. BB1",0.321348145253957
"o__Sedimentisphaerales",0.321347902427513
"f__Sedimentisphaeraceae",0.321347902427513
"g__Sedimentisphaera",0.321347902427513
"s__Pseudomonas sp. VLB120",0.321347616988473
"g__Aquisalimonas",0.321347444298927
"s__Aquisalimonas sp. 2447",0.321347444298927
"s__Streptomyces sp. S4.7",0.321346199579439
"s__Pseudomonas sp. Z003-0.4C(8344-21)",0.321346110114155
"f__Methylocystaceae",0.321344823452192
"g__Methylosinus",0.321344823452192
"s__Methylosinus trichosporium",0.321344823452192
"s__Haloterrigena turkmenica",0.32134297197996
"s__Bifidobacterium catenulatum",0.321341694457536
"s__Pseudomonas sp. HLS-6",0.321341209399162
"g__Halobaculum",0.32134026050175
"g__Ewingella",0.321333601445492
